Season Number,Season Start,Season End,Episode Number,Episode Title,Pitch Number,Startup Name,Industry,Business Description,Company Website,Number of Presenters,Male Presenters,Female Presenters,Transgender Presenters,Couple Presenters,Pitchers Average Age,Started in,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of sharks in deal,Deal has conditions,Has Patents,Ashneer Investment Amount,Ashneer Investment Equity,Ashneer Debt Amount,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Ghazal Investment Amount,Ghazal Investment Equity,Ghazal Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Guest Name
2,02-Jan-23,10-Mar-23,8,Investment with Intent,174,AtypicalAdvantage,Technology/Software,Platform for persons with disabilities,https://atypicaladvantage.in/,1,1.0,,,0.0,Middle,,Jamshedpur,Jharkhand,,,,,30.0,1.0,3000.0,1,1.0,30.0,3.0,,,1000.0,2.0,,,,,,15.0,1.5,,,,,,,,15.0,1.5,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,8,Investment with Intent,175,HouseOfChikankari,Beauty/Fashion,HANDMADE BY ARTISANS OF LUCKNOW,https://www.houseofchikankari.in/,2,,2.0,,0.0,Middle,2020.0,Delhi,Delhi,,,,,75.0,1.0,7500.0,1,1.0,75.0,3.75,,,2000.0,2.0,,,,,,,,,,,,,,,37.5,1.875,,37.5,1.875,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,8,Investment with Intent,176,MagicOfMemories,Beauty/Fashion,DNA Jewllery,https://www.themagicofmemories.com/,1,,1.0,,0.0,Middle,,Delhi,Delhi,,,,,25.0,5.0,500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,9,Invest In Lifestyle,177,Paradyes,Beauty/Fashion,Semi Permanent Hair Color,https://www.birdsofparadyes.com/,2,1.0,1.0,,1.0,Young,2020.0,Ahmedabad,Gujarat,350.0,,,,65.0,1.0,6500.0,1,1.0,65.0,2.0,,,3250.0,2.0,,,,,,,,,,,,32.5,1.0,,32.5,1.0,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,9,Invest In Lifestyle,178,Nestroots,Furnishing/Household,"House of design, aesthetics and elegance",https://www.nestroots.com/,1,,1.0,,0.0,Middle,,Delhi,Delhi,,,,,50.0,1.0,5000.0,1,1.0,50.0,2.0,,,2500.0,1.0,,,,,,50.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,10,Zillionaire Banne Ki Chah,179,Zillionaire,Beauty/Fashion,Unique styles of stones and jewels,https://zillionaireindia.com/,2,2.0,,,0.0,Young,,Jaipur,Rajasthan,100.0,,,,50.0,3.3,1515.151515,1,1.0,100.0,10.0,,,1000.0,1.0,,,,,,,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,10,Zillionaire Banne Ki Chah,180,Credmate,Technology/Software,Platform for credit score,https://credmate.in/,2,2.0,,,0.0,Middle,,Ludhiana,Punjab,,130.0,,,50.0,5.0,1000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,10,Zillionaire Banne Ki Chah,181,Freebowler,Sports,Non-Electric & Portable Bowling Machines,https://freebowler.com/,2,2.0,,,0.0,Middle,,Bangalore,Karnataka,,,,,75.0,7.5,1000.0,1,1.0,25.0,7.5,50.0,10.0,333.3333333,1.0,,,,,,25.0,7.5,50.0,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,11,Investing The Right Way,182,ABCSports&Fitness,Sports,Sports training institute,https://www.abcfitnessfirm.com/,2,2.0,,,0.0,Middle,,Pune,Maharashtra,,,,,40.0,2.0,2000.0,1,1.0,40.0,10.0,,,400.0,1.0,,,,,,,,,,,,,,,,,,40.0,10.0,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,11,Investing The Right Way,183,Primebook,Technology/Software,Android Apps on Windows laptops,https://www.primebook.in/,4,4.0,,,0.0,Middle,,Delhi,Delhi,,,,,75.0,1.5,5000.0,1,1.0,75.0,3.0,,,2500.0,2.0,,,,,,,,,,,,,,,37.5,1.5,,37.5,1.5,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,11,Investing The Right Way,184,DailyDump,Manufacturing,Compost Bins,https://www.dailydump.org/,2,1.0,1.0,,0.0,Middle,2006.0,Bangalore,Karnataka,,,,,80.0,4.0,2000.0,1,1.0,30.0,4.0,50.0,10.0,750.0,1.0,,,,,,30.0,4.0,50.0,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,12,Pitchers Ki Undying Spirit,185,GharSoaps,Beauty/Fashion,Pure Organic Soaps,https://www.gharsoaps.shop/,2,2.0,,,0.0,Middle,,Pune,Maharashtra,,,,,60.0,2.0,3000.0,1,1.0,60.0,4.0,,,1500.0,1.0,,,,,,,,,,,,,,,60.0,4.0,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,12,Pitchers Ki Undying Spirit,186,Janitri,Medical/Health,Pregnancy Monitoring systems,https://www.janitri.in/,1,1.0,,,0.0,Middle,2021.0,Alwar,Rajasthan,,,,,100.0,2.5,4000.0,1,1.0,100.0,2.5,,,4000.0,1.0,,,,,,100.0,2.5,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,12,Pitchers Ki Undying Spirit,187,JaipurWatchCompany,Manufacturing,Made in India Imperial Automatic Watches,https://jaipur.watch/,1,1.0,,,0.0,Middle,,Jaipur,Rajasthan,,,75.0,,50.0,2.0,2500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,13,Up And Coming Business Ideas,188,InsideFPV,Manufacturing,Plug and Fly Drones,https://www.insidefpv.com/,3,2.0,1.0,,0.0,Young,,Surat,Gujarat,,,,,75.0,4.0,1875.0,1,1.0,75.0,15.0,,,500.0,4.0,,,,,,18.75,3.75,,,,,,,,18.75,3.75,,18.75,3.75,,,,,18.75,3.75,,,,,
2,02-Jan-23,10-Mar-23,13,Up And Coming Business Ideas,189,Angrakhaa,Beauty/Fashion,Contemporary Indian clothing,https://www.angrakhaa.com/,2,,2.0,,0.0,Young,,Delhi,Delhi,,,,,40.0,5.0,800.0,1,1.0,40.0,20.0,,,200.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,20.0,,,,,
2,02-Jan-23,10-Mar-23,13,Up And Coming Business Ideas,190,Diabexy,Food,Diabetes Friendly Food Products,https://diabexy.com/,2,1.0,1.0,,1.0,Middle,2016.0,Gurgaon,Haryana,,100.0,,,150.0,1.0,15000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,14,Investment Worthy Ideas,191,Kyari,Manufacturing,Smart stick Guardian,https://kyari.in/,2,1.0,1.0,,0.0,Young,2018.0,Ghaziabad,Uttar Pradesh,,10.0,,,51.0,1.0,5100.0,1,1.0,51.0,6.0,,,850.0,2.0,,,,,,,,,25.5,3.0,,,,,,,,25.5,3.0,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,14,Investment Worthy Ideas,192,MoppFoods,Food,Mad over Parathas Pakodas,https://moppfoods.com/,2,1.0,1.0,,1.0,Middle,,Delhi,Delhi,,,,,75.0,2.25,3333.333333,1,1.0,75.0,5.0,,,1500.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,75.0,5.0,,,,,
2,02-Jan-23,10-Mar-23,14,Investment Worthy Ideas,193,Econiture,Furnishing/Household,Furniture from plastic waste,https://www.econiture.com/,4,4.0,,,0.0,Middle,,Amaravati,Maharashtra,,,,,50.0,8.0,625.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,15,Changing The Face Of Indian Entrepreneurship,194,Dobiee,Food,CANDIES MUSKIEE TOYS,https://www.dobiee.com/,2,2.0,,,0.0,Middle,2021.0,Shinde,Maharashtra,,32.0,23.0,,72.0,2.0,3600.0,1,1.0,72.0,6.5,,,1107.692308,1.0,,,,,,,,,,,,,,,,,,,,,,,,72.0,6.5,,,,,
2,02-Jan-23,10-Mar-23,15,Changing The Face Of Indian Entrepreneurship,195,FastBeetle,Services,Local courier and parcel service,https://www.fastbeetle.com/,2,2.0,,,0.0,Young,2019.0,Srinagar,Jammu & Kashmir,-1.0,25.0,54.0,,90.0,3.0,3000.0,1,1.0,90.0,7.5,,,1200.0,2.0,,,,,,,,,,,,,,,45.0,3.75,,45.0,3.75,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,15,Changing The Face Of Indian Entrepreneurship,196,Pflow,Medical/Health,Disposable uroflowmetry system,https://tejnaksh.com/our-domains/healthcare-equipment/p-flow/,2,1.0,1.0,,1.0,Middle,2021.0,Dhule,Maharashtra,,,80.0,,60.0,1.0,6000.0,1,1.0,60.0,6.0,,,1000.0,2.0,,,,,,30.0,3.0,,,,,,,,,,,,,,,,,30.0,3.0,,,,,
2,02-Jan-23,10-Mar-23,16,Pitchers Ki Taiyyari,197,VSMani,Food,Coffee and snacks,https://vsmani.com/,3,3.0,,,0.0,Middle,2020.0,Bangalore,Karnataka,-1.0,63.0,,,60.0,1.5,4000.0,1,1.0,19.0,1.0,41.0,10.0,1900.0,1.0,,,,,,19.0,1.0,41.0,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,16,Pitchers Ki Taiyyari,198,Sepal,Manufacturing,Bike Accessories,https://sepal.in/,2,2.0,,,0.0,Middle,,Hyderabad,Telangana,,,37.0,,50.0,1.0,5000.0,1,1.0,50.0,2.0,,,2500.0,1.0,,,,,,,,,,,,,,,,,,50.0,2.0,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,16,Pitchers Ki Taiyyari,199,Solinas,Services,"Products organise the management of pipelines,manholes and septic tanks",https://solinas.in/,4,3.0,1.0,,0.0,Middle,2020.0,Chennai,Tamil Nadu,120.0,,,,90.0,2.0,4500.0,1,1.0,90.0,3.0,,,3000.0,2.0,,,,,,,,,45.0,1.5,,,,,,,,45.0,1.5,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,17,Innovation Hardwork And Diligence,200,AvimeeHerbal,Beauty/Fashion,Ayurveda hair skin products,https://avimeeherbal.com/,5,3.0,2.0,,1.0,Middle,2021.0,Surat,Gujarat,,165.0,69.0,,280.0,0.5,56000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,17,Innovation Hardwork And Diligence,201,eyenic,Beauty/Fashion,Eyewear,https://eyenic.in/,2,2.0,,,0.0,Middle,2017.0,Delhi,Delhi,,15.0,45.0,21.0,75.0,6.0,1250.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,17,Innovation Hardwork And Diligence,202,ekatra,Furnishing/Household,Handmade paper goods,https://ekatrahandmade.com/,2,,2.0,,0.0,Middle,2019.0,Kota,Rajasthan,,5.0,80.0,28.0,40.0,10.0,400.0,1,1.0,20.0,20.0,20.0,,100.0,2.0,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,,,10.0,10.0,10.0,,,,
2,02-Jan-23,10-Mar-23,18,Business Ideas With Potential,203,Raasa,Food,Food karts,,1,1.0,,,0.0,Middle,2022.0,Delhi,Delhi,,,,,50.0,5.0,1000.0,1,1.0,50.0,25.0,,,200.0,1.0,,,,,,,,,50.0,25.0,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,18,Business Ideas With Potential,204,NeoMotion,Manufacturing,Wheelchairs,https://www.neomotion.in/,3,3.0,,,0.0,Middle,2020.0,Chennai,Tamil Nadu,470.0,,,,100.0,1.0,10000.0,1,1.0,100.0,1.0,,,10000.0,1.0,,,,,,,,,,,,,,,,,,100.0,1.0,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,18,Business Ideas With Potential,205,licksters,Food,Icecreams ice-pops,https://www.licksters.com/,2,1.0,1.0,,1.0,Middle,,Nagpur,Maharashtra,86.0,14.0,,,50.0,5.0,1000.0,1,1.0,25.0,5.0,25.0,,500.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,25.0,5.0,25.0,,,,
2,02-Jan-23,10-Mar-23,18,Business Ideas With Potential,206,Sayonara,Beauty/Fashion,Petticoat,,1,1.0,,,0.0,Middle,,Kolkata,West Bengal,0.0,,,,100.0,1.0,10000.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,19,Building Brands For India,207,PMV,Vehicles/Electrical Vehicles,Personal Mobility Vehicle,https://pmvelectric.com/,1,1.0,,,0.0,Middle,2018.0,Mumbai,Maharashtra,0.0,,,,100.0,1.0,10000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,19,Building Brands For India,208,SpiceStory,Food,Indian Sauces Chutneys,https://spice-story.in/,3,2.0,1.0,,0.0,Middle,2019.0,Mumbai,Maharashtra,410.0,57.0,,,70.0,2.0,3500.0,1,1.0,70.0,5.0,,,1400.0,1.0,,,,,,70.0,5.0,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,19,Building Brands For India,209,Bullspree,Technology/Software,App to learn stock market basics,https://bullspree.com/,3,3.0,,,0.0,Middle,,Ahmedabad,Gujarat,-1.0,,,,75.0,1.5,5000.0,1,1.0,75.0,2.86,,,2622.377622,2.0,,,,,,,,,,,,,,,37.5,1.43,,37.5,1.43,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,20,Nurturing Indian Entrepreneurs,210,Snitch,Beauty/Fashion,Menswear,https://www.snitch.co.in/,1,1.0,,,0.0,Middle,2020.0,Bangalore,Karnataka,,,,,150.0,0.5,30000.0,1,1.0,150.0,1.5,,,10000.0,5.0,,,,,,30.0,0.3,,30.0,0.3,,30.0,0.3,,30.0,0.3,,30.0,0.3,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,20,Nurturing Indian Entrepreneurs,211,Portl,Services,Portl studio gym,https://portl.co/,3,3.0,,,0.0,Middle,,Hyderabad,Telangana,,,45.0,,150.0,1.0,15000.0,1,1.0,150.0,2.5,,,6000.0,3.0,,,,,,50.0,0.833,,,,,,,,50.0,0.833,,50.0,0.833,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,20,Nurturing Indian Entrepreneurs,212,FatToSlim,Beauty/Fashion,Diet Plan Weight Loss,http://fattoslimbangalore.com/,1,,1.0,,0.0,Middle,,Bangalore,Karnataka,,14.0,,,20.0,1.0,2000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,21,Adhbhut Aur Anokhe Entrepreneurs,213,CheeseCake&Co.,Food,Cakes Slices,https://cheesecakeco.in/,2,1.0,1.0,,1.0,Middle,2018.0,Delhi,Delhi,,194.0,,,100.0,2.0,5000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,21,Adhbhut Aur Anokhe Entrepreneurs,214,Dabble,Manufacturing,Paints Crayons Brushes,https://dabbleplayart.com/,2,,2.0,,0.0,Middle,,Bangalore,Karnataka,33.0,8.7,75.0,,50.0,10.0,500.0,1,1.0,15.0,10.0,35.0,0.0,150.0,1.0,,,,,,,,,,,,,,,15.0,10.0,35.0,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,21,Adhbhut Aur Anokhe Entrepreneurs,215,CloudTailor,Services,Custom tailor online,https://www.cloudtailor.com/,3,2.0,1.0,,1.0,Middle,,"Bangalore,Hyderabad","Karnataka,Telangana",-1.0,34.0,,,100.0,1.4,7142.857143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,21,Adhbhut Aur Anokhe Entrepreneurs,216,BeUnic,Services,Platform for LGBTQ+ creators and entrepreneurs,https://beunic.in/,3,1.0,1.0,1.0,0.0,Middle,,Noida,Uttar Pradesh,50.0,6.0,,,100.0,10.0,1000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,22,Making Big Businesses,217,Broomees,Services,Helpers homemakers for your home,https://broomees.com/,3,2.0,1.0,,0.0,Middle,,Delhi,Delhi,,,,,80.0,2.0,4000.0,1,1.0,100.0,3.0,,,3333.333333,3.0,,,,,,33.33,1.0,,,,,,,,33.33,1.0,,33.33,1.0,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,22,Making Big Businesses,218,Ravel,Beauty/Fashion,Custom Hair Products,https://www.ravelcare.com/,1,1.0,,,0.0,Middle,2021.0,Amaravati,Maharashtra,,40.0,,,75.0,2.5,3000.0,1,1.0,75.0,10.0,,,750.0,1.0,,,,,,,,,75.0,10.0,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,22,Making Big Businesses,219,HoneyVeda,Food,Honey in natural nutritious form,https://www.honeyveda.in/,2,2.0,,,0.0,Middle,,Ahmedabad,Gujarat,53.0,,20.0,,75.0,7.5,1000.0,1,1.0,50.0,20.0,25.0,12.0,250.0,2.0,,,,,,,,,25.0,10.0,12.5,25.0,10.0,12.5,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,23,Changing The World,220,PadCare,Manufacturing,Menstrual hygiene disposal solution,https://www.padcarelabs.com/,1,1.0,,,0.0,Young,,Pune,Maharashtra,-1.0,14.0,,,50.0,2.0,2500.0,1,1.0,100.0,4.0,,,2500.0,4.0,,,,,,25.0,1.0,,25.0,1.0,,25.0,1.0,,,,,25.0,1.0,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,23,Changing The World,221,SwadeshiBlessings,Furnishing/Household,Clay utensils and cookwares,https://www.swadeshiblessings.in/,3,1.0,2.0,,0.0,Middle,2020.0,Udaipur,Rajasthan,120.0,28.0,60.0,,50.0,5.0,1000.0,1,1.0,25.0,5.0,25.0,12.0,500.0,2.0,,,,,,12.5,2.5,12.5,,,,12.5,2.5,12.5,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,23,Changing The World,222,OLL,Technology/Software,Online Live Learning Skill development classes,https://www.oll.co/,1,1.0,,,0.0,Young,,Mumbai,Maharashtra,,,,,30.0,2.0,1500.0,1,1.0,30.0,5.0,,,600.0,2.0,,,,,,,,,,,,15.0,2.5,,,,,15.0,2.5,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,23,Changing The World,223,Febris,Medical/Health,"Scrubs, Lab Coats & Medical Apparel",https://www.febris.in/,2,2.0,,,0.0,Middle,,Ferozepur,Punjab,110.0,12.0,,20.0,100.0,2.5,4000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,24,India Ke Incredible Entrepreneurs,224,Geeani,Vehicles/Electrical Vehicles,Smallest EV tractor,,3,2.0,1.0,,0.0,Middle,,Ahmedabad,Gujarat,,,,,75.0,7.5,1000.0,1,1.0,100.0,10.0,,,1000.0,3.0,,,,,,,,,33.33,3.33,,33.33,3.33,,33.33,3.33,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,24,India Ke Incredible Entrepreneurs,225,Amore,Food,Gelato Ice Cream Online,https://www.amoregelato.com/,2,2.0,,,0.0,Middle,,"Hyderabad,Mumbai","Telangana,Maharashtra",,,,,75.0,4.0,1875.0,1,1.0,75.0,7.5,,,1000.0,1.0,yes,,,,,,,,75.0,7.5,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,24,India Ke Incredible Entrepreneurs,226,LeafyAffair,Beauty/Fashion,Botanical Jewellery,https://leafyaffair.com/,1,1.0,,,0.0,Middle,,Bangalore,Karnataka,110.0,21.0,80.0,,50.0,2.5,2000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,25,Badhta India,227,ScrapUncle,Services,Sell scrap recyclables online,https://scrapuncle.com/,1,1.0,,,0.0,Young,2020.0,Delhi,Delhi,600.0,,25.0,,60.0,3.0,2000.0,1,1.0,60.0,5.0,,,1200.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,60.0,5.0,,,,,
2,02-Jan-23,10-Mar-23,25,Badhta India,228,SharmaJiKiAata,Food,Freshly milled atta,https://sharmajikaaata.com/,2,1.0,1.0,,0.0,Middle,2019.0,Pune,Maharashtra,,,63.0,38.0,40.0,10.0,400.0,1,1.0,40.0,20.0,,,200.0,1.0,,,,,,,,,40.0,20.0,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,25,Badhta India,229,Manetain,Beauty/Fashion,Curly Hair Care Products,https://manetain.in/,2,,2.0,,0.0,Young,,"Cochin,Mumbai","Kerala,Maharashtra",100.0,12.0,60.0,,75.0,2.5,3000.0,1,1.0,75.0,10.0,,,750.0,1.0,,,,,,,,,,,,,,,75.0,10.0,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,26,Bharat Badal Raha Hai,230,GavinParis,Beauty/Fashion,Gender-Neutral Fashion,https://www.gavinparis.com/,2,2.0,,,0.0,Young,2022.0,Kolkata,West Bengal,114.0,,60.0,,50.0,5.0,1000.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,26,Bharat Badal Raha Hai,231,UnStop,Technology/Software,Connecting talent colleges recruiters,https://unstop.com/,1,1.0,,,0.0,Middle,2022.0,Delhi,Delhi,1600.0,,90.0,,100.0,1.0,10000.0,1,1.0,200.0,4.0,,,5000.0,4.0,,,,,,50.0,1.0,,50.0,1.0,,,,,50.0,1.0,,,,,,,,50.0,1.0,,,,,
2,02-Jan-23,10-Mar-23,26,Bharat Badal Raha Hai,232,BlueTea,Food,Ayurvedic Herbal Tea,https://bluetea.co.in/,2,2.0,,,0.0,Middle,2018.0,"Faridabad,Kolkata","Haryana,West Bengal",1000.0,,,19.0,75.0,1.0,7500.0,1,1.0,50.0,3.0,25.0,12.0,1666.666667,1.0,,,,,,,,,,,,,,,50.0,3.0,25.0,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,27,Nayi Soch Naye Vichaar,233,TheGreenSnack,Food,Healthy Snacks Online,https://thegreensnackco.com/,2,1.0,1.0,,1.0,Middle,2017.0,Mumbai,Maharashtra,-1.0,25.0,,,100.0,2.0,5000.0,1,1.0,100.0,8.0,,,1250.0,1.0,,,,,,,,,,,,100.0,8.0,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,27,Nayi Soch Naye Vichaar,234,HobbyIndia,Furnishing/Household,Online Art & Craft Store,https://hobbyindia.store/,3,1.0,2.0,,1.0,Young,,Surat,Gujarat,117.0,,,,50.0,3.0,1666.666667,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,27,Nayi Soch Naye Vichaar,235,Flhexible,Furnishing/Household,Composite paper honeycomb panels,https://www.flhexible.com/,2,1.0,1.0,,1.0,Middle,2019.0,Jaipur,Rajasthan,16.0,3.5,40.0,25.0,50.0,7.5,666.6666667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,27,Nayi Soch Naye Vichaar,236,UpThrust,Sports,ESPORTS AND GAMING ORGANISATION,https://www.upthrustesports.com/,2,2.0,,,0.0,Young,,Mumbai,Maharashtra,300.0,33.0,,30.0,75.0,3.0,2500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,28,Game Changers,237,Zoff,Food,Cool Grind Technology Indian Spices,https://zofffoods.com/,2,2.0,,,0.0,Middle,2018.0,Raipur,Chhattisgarh,,700.0,,,100.0,0.5,20000.0,1,1.0,100.0,1.25,,,8000.0,1.0,,,,,,,,,,,,,,,100.0,1.25,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,28,Game Changers,238,DesiToys,Manufacturing,Indian Traditional Toys and Indoor Games,https://www.desitoys.in/,1,,1.0,,0.0,Middle,2017.0,Mumbai,Maharashtra,115.0,20.0,50.0,18.0,50.0,3.0,1666.666667,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,28,Game Changers,239,CloudWorx,Technology/Software,NoCode Enterprise Metaverse App Builder,http://www.cloudworx.ai/,1,1.0,,,0.0,Middle,,Bangalore,Karnataka,,14.0,,,40.0,2.0,2000.0,1,1.0,40.0,3.2,,,1250.0,2.0,yes,,,,,20.0,1.6,,20.0,1.6,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,29,Pulse Of The Country,240,Mahantam,Manufacturing,Tea Glass Washing Machine,https://mahantam.co.in/,2,2.0,,,0.0,Young,,Banaskantha,Gujarat,,,,,30.0,10.0,300.0,1,1.0,30.0,20.0,,,150.0,5.0,,,,,,6.0,4.0,,6.0,4.0,,6.0,4.0,,6.0,4.0,,6.0,4.0,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,29,Pulse Of The Country,241,MindPeers,Medical/Health,For Mental Strength,https://www.mindpeers.co/,2,1.0,1.0,,0.0,Middle,,Delhi,Delhi,,,,,53.0,1.0,5300.0,1,1.0,106.0,2.0,,,5300.0,4.0,,,,,,17.66,0.33,,,,,17.66,0.33,,17.66,0.33,,53.0,1.0,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,29,Pulse Of The Country,242,Barosi,Food,Fresh & pure milk products,https://www.barosi.in/,1,1.0,,,0.0,Middle,2016.0,Pataudi,Haryana,-1.0,42.0,40.0,,50.0,2.0,2500.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,30,Changing India,243,Daryaganj,Food,North Indian Cuisine restaurant,https://daryaganj.com/,3,3.0,,,0.0,Middle,,Delhi,Delhi,,300.0,,,90.0,0.5,18000.0,1,1.0,90.0,1.0,,,9000.0,1.0,yes,,,,,,,,,,,,,,90.0,1.0,,,,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,30,Changing India,244,DhruvVidyut,Vehicles/Electrical Vehicles,Invention converts cycle into an electric cycle,https://www.instagram.com/dhruvvidyutdv/?hl=en,1,1.0,,,0.0,Middle,,Delhi,Delhi,,,,,0.0,0.5,0.0,1,1.0,0.0,0.5,,,0.0,3.0,yes,,,,,,,,0.0,0.166,,,,,0.0,0.166,,0.0,0.166,,,,,,,,,,,
2,02-Jan-23,10-Mar-23,30,Changing India,245,CELLBELL,Furnishing/Household,Gaming Office Chairs,https://cellbell.in/,3,3.0,,,0.0,Middle,2019.0,Ulhasnagar,Maharashtra,,400.0,52.0,,90.0,1.5,6000.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
